ZipCode,PCA_0,PCA_1,PCA_2,PCA_3,PCA_4,school_rating
20001,0.4051032674498402,0.5442404966537557,-0.7398547906998489,0.3297852113610939,0.06191611953309248,5.727272727272728
20002,0.402564624065763,0.6307098133005454,-0.7779747353637618,0.4799253068464598,0.12435329911162242,4.851851851851852
20003,0.39165108560484524,0.4462462288587728,-0.6222531291338838,0.050933637373933756,0.0048158416400800935,5.416666666666667
20004,0.3883528156404319,0.24395859590791927,-0.4806168582461484,-0.34122097990303035,-0.16349873565617773,8.0
20005,0.3971507099090496,0.35332684103091233,-0.5954398569559854,0.0268199960626828,-0.05295101868900172,6.0
20006,0.4193400237083057,0.016220610199977784,-0.4939492619647687,-0.12816652374029375,-0.047222181792425336,5.0
20007,0.4134949376804183,0.36698818243440995,-0.6259434491680118,0.053422108813490854,-0.1618347935147597,8.333333333333334
20008,0.40849335136789067,0.37675847635850024,-0.614972246699732,0.053716660639259624,-0.13315763130587951,7.75
20009,0.4168862866674748,0.6066591116576163,-0.7893125170303502,0.49176227743158135,-0.016321764477115436,5.8
20010,0.39486476650664454,0.42831818467674193,-0.6433262074111584,0.15231071223082476,0.027161693382508796,6.428571428571429
20011,0.39048310919982276,0.7031454704425469,-0.7875503532337427,0.49751468122306697,0.14544437192192253,6.03030303030303
20012,0.3647889940602667,0.4045417164524182,-0.5320157617653744,-0.1574257439478442,0.09066417914750659,6.333333333333333
20013,0.4845683837897739,-0.5885636597558712,-0.3934869932735635,-0.10545844339266064,0.002483166162127941,5.0
20015,0.3834145401334503,0.3870364123506714,-0.525532714287424,-0.2638376027112809,-0.20281302748332547,10.0
20016,0.4071864848722337,0.4388434102044789,-0.6363896106362571,0.03784858645430546,-0.18425792796740545,9.2
20017,0.36943899380281486,0.40193566746669684,-0.5503530493577762,-0.08631244858726372,0.12403000295368068,5.9
20018,0.3611003243115571,0.42451535981933536,-0.5436882249455592,-0.08896273664664495,0.1718507144669565,5.857142857142857
20019,0.3904257785505387,0.5907003610152175,-0.7399707546988817,0.44563213988150285,0.2596763738532163,4.592592592592593
20020,0.39148296358166096,0.5416081251227997,-0.7187269504205295,0.39854225137921195,0.2605315889297029,4.470588235294118
20022,0.4845549332572226,-0.5887715552387353,-0.39331687837486695,-0.10585481373489943,0.0025101787025114553,5.0
20024,0.37526769208102373,0.3340614821563578,-0.5240545476338024,-0.13964095733235285,0.07892154684674496,5.333333333333333
20026,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20027,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20029,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20030,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20032,0.3884980637584851,0.4001560299706418,-0.6353938089082711,0.2106752891758311,0.2518772264602601,4.136363636363637
20033,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20035,0.48456165852349786,-0.5886676074973035,-0.39340193582421534,-0.10565662856378004,0.002496672432319899,5.0
20036,0.4015719318759986,0.23350702567669793,-0.5373793932516315,-0.10053854768426673,-0.07892533380030903,5.0
20037,0.4151733947447085,0.1586888823104269,-0.5355518638151983,-0.10064289232348173,-0.11172125880491846,7.5
20038,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20039,0.48456165852349786,-0.5886676074973035,-0.39340193582421534,-0.10565662856378004,0.002496672432319899,5.0
20040,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20041,0.48456165852349786,-0.5886676074973035,-0.39340193582421534,-0.10565662856378004,0.002496672432319899,5.0
20042,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20043,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20044,0.4845639002789229,-0.5886329582501594,-0.3934302883073315,-0.1055905668400736,0.002492170342255984,5.0
20045,0.4846625375176275,-0.5871083913758234,-0.39467779756444055,-0.10268385099698851,0.0022940783794447874,5.0
20047,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20049,0.48459080134402416,-0.5882171672844313,-0.393770518104725,-0.10479782615559584,0.002438145261489307,5.0
20050,0.48456614203434806,-0.5885983090030154,-0.3934586407904476,-0.1055245051163671,0.0024876682521920907,5.0
20052,0.4152724143782868,-0.14443009532053555,-0.39008542646704514,-0.2808473432540123,-0.019407354292053113,5.0
20053,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20055,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20056,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20057,0.4204834326157032,-0.13049653596424668,-0.4221084377005443,-0.22573586634401707,-0.015792618996291207,5.0
20058,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20059,0.4838171409964244,-0.5920248473291856,-0.3909902027151229,-0.10109938461213577,0.022577701522200056,4.0
20060,0.4845683837897731,-0.5885636597558714,-0.39348699327356373,-0.10545844339266064,0.002483166162128217,5.0
20061,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20062,0.48456165852349786,-0.5886676074973035,-0.39340193582421534,-0.10565662856378004,0.002496672432319899,5.0
20063,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20064,0.41692695349752423,-0.16700730201273606,-0.38331606398428725,-0.2668180290283326,-0.02237808660742984,5.0
20065,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20066,0.48457735081147346,-0.5884250627672953,-0.3936004032060282,-0.10519419649783471,0.002465157801872666,5.0
20067,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20068,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20069,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20070,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20071,0.4845683837897731,-0.5885636597558714,-0.39348699327356373,-0.10545844339266064,0.002483166162128217,5.0
20073,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20074,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20075,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20076,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20077,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20078,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20080,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20081,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20082,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20090,0.4845795925668987,-0.5883904135201515,-0.39362875568914435,-0.10512813477412825,0.002460655711808785,5.0
20091,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20101,0.4845795925668987,-0.5883904135201515,-0.39362875568914435,-0.10512813477412825,0.002460655711808785,5.0
20102,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20103,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20104,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20105,0.4060946850482276,0.2837364370471479,-0.5721375924406554,-0.2011197247930612,-0.14151771162483698,6.875
20106,0.3704785476224431,0.1815094580765459,-0.3817123751709984,-0.4201639634835079,-0.0874897315557865,5.0
20108,0.4846199441645507,-0.5877667270715594,-0.3941391003852345,-0.10393902374741162,0.002379618090658704,5.0
20109,0.4039379411964741,0.42318625537734605,-0.6779166112725963,0.2917393420655576,0.055095370070934284,3.571428571428572
20110,0.4039649798507775,0.4598825411985739,-0.6853384430133751,0.310231591650972,0.033548526866636695,3.25
20111,0.39923815636871945,0.3572969285484378,-0.6091856362889695,0.08575466825509498,-0.015384798319143968,4.714285714285714
20112,0.3910922551431478,0.38248411076598304,-0.5624044543433194,-0.12119383174974742,-0.11908882229340759,7.0
20113,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20115,0.37341213217313635,0.22067262853814712,-0.41865808701004276,-0.37281589819275435,-0.07851962782462563,5.0
20116,0.4845930430994493,-0.5881825180372874,-0.393798870587841,-0.10473176443188936,0.0024336431714254013,5.0
20117,0.36516050107611747,0.22263233479210168,-0.39098090994104123,-0.43325477270979784,-0.09922124430903496,7.0
20118,0.34981270539028486,0.18120334429167934,-0.3606015977387502,-0.3943936362214468,0.1437477261099317,5.0
20119,0.373546952557698,0.18393472074575026,-0.39686722590266305,-0.41376785976165914,-0.08195210051121354,5.0
20120,0.41388983439278915,0.4643632691486318,-0.6967578265160905,0.15936945433044947,-0.09329907489900195,5.285714285714286
20121,0.41070132239607376,0.35098789300533934,-0.6412086814955302,0.07176475692252225,-0.03609679244444277,3.6666666666666665
20122,0.4845795925668987,-0.5883904135201515,-0.39362875568914435,-0.10512813477412825,0.002460655711808785,5.0
20124,0.3873811351120605,0.3552924946661602,-0.5293289713518953,-0.2689968474775609,-0.15242723401084912,6.0
20128,0.48456614203434806,-0.5885983090030154,-0.3934586407904476,-0.1055245051163671,0.0024876682521920907,5.0
20129,0.3795798687722741,0.27902266918644086,-0.45601728241177264,-0.47431549707915605,-0.14716516159786006,5.0
20130,0.3566636223162719,0.19112426578438224,-0.3437223013875688,-0.4940769092367784,-0.07299221229177287,5.0
20131,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20132,0.39140412335268654,0.27890331424471704,-0.5031446194376721,-0.23408461055174998,-0.13950030456068108,7.0
20134,0.48460649363199987,-0.5879746225544233,-0.39396898548653775,-0.10433539408965048,0.002406630631042063,5.0
20135,0.3727163449204085,0.14937412080700205,-0.37339724031632754,-0.43466359595271725,-0.08944437197588835,5.0
20136,0.4053810706473549,0.33899112506250323,-0.6009461173019234,-0.02942013523904439,-0.08513628972962786,6.166666666666667
20137,0.37216897461187476,0.1779608385911882,-0.38473406130926235,-0.45984215020546865,-0.10139132936358264,5.0
20138,0.4845639002789229,-0.5886329582501594,-0.3934302883073315,-0.1055905668400736,0.002492170342255984,5.0
20139,0.3469606646584476,0.3003560507493918,-0.354538785019887,-0.5701516168338187,-0.1152115363732818,5.0
20140,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20141,0.3895270905476764,0.20752097798210897,-0.4563647635554523,-0.37325715581263064,-0.16867819192497885,8.0
20142,0.4845639002789229,-0.5886329582501594,-0.3934302883073315,-0.1055905668400736,0.002492170342255984,5.0
20143,0.37027013540298936,0.22716605033096818,-0.40700515302533163,-0.4566976427054057,-0.11733633380119729,5.0
20144,0.3605525644015331,0.18436337154656798,-0.3557707944764195,-0.47188654868842,-0.06438057653233964,5.0
20146,0.48459080134402416,-0.5882171672844313,-0.393770518104725,-0.10479782615559584,0.002438145261489307,5.0
20147,0.4198844647134322,0.574178788911993,-0.7704661726074419,0.3657076207388952,-0.09703944120951474,6.0
20148,0.41849896562678934,0.41814468740681277,-0.6818042843492659,0.027799235118792,-0.16663830478063138,7.333333333333333
20149,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20151,0.40561680957377216,0.4001252815144083,-0.6413859014887683,0.017357327896026058,-0.12000913299742287,6.166666666666667
20152,0.4144934596208171,0.37903870527953976,-0.6500642998606145,-0.029904045892801514,-0.14769178434899796,6.6
20153,0.4845863178331739,-0.5882864657787193,-0.3937138131384928,-0.10492994960300878,0.002447149441617074,5.0
20155,0.4006597913796106,0.39800073244907563,-0.6118181127410673,-0.0011969662951510623,-0.10065336820441965,6.4
20156,0.4845863178331739,-0.5882864657787193,-0.3937138131384928,-0.10492994960300878,0.002447149441617074,5.0
20158,0.3756371942388566,0.25626273736526034,-0.4341830097908657,-0.42894312195054474,-0.11921390096639539,4.666666666666667
20159,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20160,0.48456614203434806,-0.5885983090030154,-0.3934586407904476,-0.1055245051163671,0.0024876682521920907,5.0
20163,0.4845549332572225,-0.5887715552387353,-0.3933168783748671,-0.10585481373489947,0.002510178702511546,5.0
20164,0.40245625167839594,0.44342418213855184,-0.6699251598663272,0.2027059241322681,-0.002204320824732767,3.5454545454545454
20165,0.40545434313806644,0.4174370553054625,-0.6348960211267177,0.03508183056767015,-0.10555973713435234,5.571428571428571
20166,0.4081335279051891,0.3031233434930036,-0.6135242914333917,-0.05336665350051397,-0.0773881926671723,5.0
20167,0.48457510905604845,-0.5884597120144393,-0.3935720507229122,-0.10526025822154123,0.002469659891936552,5.0
20168,0.4845863178331739,-0.5882864657787193,-0.3937138131384928,-0.10492994960300878,0.002447149441617074,5.0
20169,0.3938738996149639,0.34174987703475956,-0.548490090072371,-0.17749028049809928,-0.143569750885306,7.333333333333333
20170,0.406539842258326,0.49813182262857003,-0.7066227944467186,0.24575426927948138,-0.01792581678371257,3.0
20171,0.42252845456811544,0.5564892831428183,-0.7715371373071754,0.2855029323341592,-0.13238494472918672,6.571428571428571
20172,0.4845840760777489,-0.5883211150258634,-0.3936854606553766,-0.1049960113267153,0.0024516515316810083,5.0
20175,0.4006852773746987,0.352190976676296,-0.5871777913224199,-0.014325067014627152,-0.07354255918386485,4.875
20176,0.4103577613366073,0.5135046672149141,-0.7115283580512382,0.2586798790056483,-0.0663969228974005,5.181818181818182
20177,0.4845818343223236,-0.5883557642730073,-0.39365710817226046,-0.10506207305042177,0.002456153621744909,5.0
20178,0.4845683837897731,-0.5885636597558714,-0.39348699327356373,-0.10545844339266064,0.002483166162128217,5.0
20180,0.38318814137549234,0.20605776365992645,-0.43588396148615965,-0.3748990030321222,-0.12481372299414388,6.0
